millis/1000,sens0,sens1,sens2,sens3,sens4
1150,0,0,143,114,71
1151,0,0,143,114,70
1152,0,0,143,114,70
1153,0,0,143,113,71
1154,0,0,143,114,70
1155,0,0,143,113,71
1156,0,0,143,114,71
1157,0,0,143,113,70
1158,0,0,143,113,70
1159,0,0,143,114,70
1160,0,0,143,113,70
1161,0,0,143,113,71
1162,0,0,143,113,70
1163,0,0,143,112,70
1164,0,0,143,113,70
1165,0,0,143,113,70
1166,0,0,143,113,70
1167,0,0,143,113,70
1168,0,0,143,113,70
1169,0,0,143,113,70
1170,0,0,143,113,70
1171,0,0,143,113,71
1172,0,0,143,112,69
1173,0,0,143,114,71
1174,0,0,143,113,70
1175,0,0,143,113,70
1176,0,0,143,113,70
1177,0,0,143,113,71
1178,0,0,143,113,70
1179,0,0,143,112,69
1180,0,0,143,113,70
1181,0,0,143,113,70
1182,0,0,143,112,69
1183,0,0,143,113,70
1184,0,0,143,113,70
1185,0,0,143,113,70
1186,0,0,143,113,70
1187,0,0,143,113,70
1188,0,0,143,112,69
1189,0,0,143,113,70
1190,0,0,143,113,70
1191,0,0,143,113,71
1192,0,0,143,113,70
1193,0,0,143,114,71
1194,0,0,143,113,70
1195,0,0,143,112,71
1196,0,0,143,113,71
1197,0,0,143,113,70
1198,0,0,143,114,71
1199,0,0,143,113,70
1200,0,0,143,113,70
1201,0,0,143,113,70
1202,0,0,143,113,70
1203,0,0,143,113,70
1204,0,0,143,112,69
1205,0,0,143,113,70
1206,0,0,143,113,70
1207,0,0,143,112,70
1208,0,0,143,113,70
1209,0,0,143,113,70
1210,0,0,143,113,70
1211,0,0,143,112,69
1212,0,0,143,113,70
1213,0,0,143,113,70
1214,0,0,143,113,71
1215,0,0,143,113,70
1216,0,0,143,113,70
1217,0,0,143,112,70
1218,0,0,143,113,70
1219,0,0,143,113,70
1220,0,0,143,112,69
1221,0,0,143,113,70
1222,0,0,143,113,70
1223,0,0,143,113,70
1224,0,0,143,113,70
1225,0,0,143,113,70
1226,0,0,143,113,70
1227,0,0,143,112,69
1228,0,0,143,113,70
1229,0,0,143,114,70
1230,0,0,143,113,70
1231,0,0,143,112,69
1232,0,0,143,112,70
1233,0,0,143,113,70
1234,0,0,143,113,70
1235,0,0,143,113,70
1236,0,0,143,112,69
1237,0,0,143,113,70
1238,0,0,143,113,70
1239,0,0,143,113,70
1240,0,0,143,113,70
1241,0,0,143,113,70
1242,0,0,143,113,70
1243,0,0,143,112,69
1244,0,0,143,113,70
1245,0,0,143,113,70
1246,0,0,143,113,70
1247,0,0,143,113,70
1248,0,0,143,113,70
1249,0,0,143,113,70
1250,0,0,143,113,70
1251,0,0,143,113,70
1252,0,0,143,112,69
1253,0,0,143,113,70
1254,0,0,143,113,70
1255,0,0,143,112,69
1256,0,0,143,113,70
1257,0,0,143,113,70
1258,0,0,143,113,70
1259,0,0,143,112,69
1260,0,0,143,113,70
1261,0,0,143,113,70
1262,0,0,143,113,70
1263,0,0,143,113,70
1264,0,0,143,113,70
1265,0,0,143,113,70
1266,0,0,143,113,70
1267,0,0,143,113,70
1268,0,0,143,112,69
1269,0,0,143,113,70
1270,0,0,143,113,70
1271,0,0,143,113,70
1272,0,0,143,113,68
1273,0,0,143,113,71
1274,0,0,143,113,70
1275,0,0,143,112,69
1276,0,0,143,113,70
1277,0,0,143,113,70
1278,0,0,143,113,70
1279,0,0,143,113,70
1280,0,0,143,112,69
1281,0,0,143,113,69
1282,0,0,143,113,70
1283,0,0,143,113,70
1284,0,0,143,112,69
1285,0,0,143,113,70
1286,0,0,143,113,70
1287,0,0,143,113,70
1288,0,0,143,113,70
1289,0,0,143,113,70
1290,0,0,143,113,70
1291,0,0,143,112,69
1292,0,0,143,113,70
1293,0,0,143,113,70
1294,0,0,143,112,70
1295,0,0,143,113,70
1296,0,0,143,113,70
1297,0,0,143,113,71
1298,0,0,143,113,70
1299,0,0,143,113,70
1300,0,0,143,112,69
1301,0,0,143,113,70
1302,0,0,143,113,70
1303,0,0,143,113,70
1304,0,0,143,112,69
1305,0,0,143,113,70
1306,0,0,143,113,70
1307,0,0,143,112,69
1308,0,0,143,113,70
1309,0,0,143,113,70
1310,0,0,143,113,70
1311,0,0,143,113,70
1312,0,0,143,113,70
1313,0,0,143,113,69
1314,0,0,143,113,70
1315,0,0,143,113,70
1316,0,0,143,112,69
1317,0,0,143,113,70
1318,0,0,143,113,70
1319,0,0,143,113,70
1320,0,0,143,113,70
1321,0,0,143,113,69
1322,0,0,143,113,71
1323,0,0,143,112,69
1324,0,0,143,113,70
1325,0,0,143,113,70
1326,0,0,143,113,70
1327,0,0,143,113,70
1328,0,0,143,112,69
1329,0,0,143,113,70
1330,0,0,143,113,69
1331,0,0,143,112,71
1332,0,0,143,112,69
1333,0,0,143,113,70
1334,0,0,143,113,70
1335,0,0,143,113,70
1336,0,0,143,113,69
1337,0,0,143,113,70
1338,0,0,143,113,70
1339,0,0,143,112,69
1340,0,0,143,113,69
1341,0,0,143,113,70
1342,0,0,143,113,69
1343,0,0,143,112,70
1344,0,0,143,113,69
1345,0,0,143,113,70
1346,0,0,143,113,70
1347,0,0,143,113,70
1348,0,0,143,111,69
1349,0,0,143,113,70
1350,0,0,143,113,70
1351,0,0,143,113,70
1352,0,0,143,113,70
1353,0,0,143,110,69
1354,0,0,143,112,70
1355,0,0,143,112,70
1356,0,0,143,113,70
1357,0,0,143,113,70
1358,0,0,143,113,69
1359,0,0,143,113,70
1360,0,0,143,113,69
1361,0,0,143,113,70
1362,0,0,143,113,69
1363,0,0,143,113,70
1364,0,0,143,111,69
1365,0,0,143,112,69
1366,0,0,143,113,70
1367,0,0,143,113,70
1368,0,0,143,112,70
1369,0,0,143,113,70
1370,0,0,143,113,70
1371,0,0,143,111,69
1372,0,0,143,113,70
1373,0,0,143,113,69
1374,0,0,143,113,70
1375,0,0,143,113,70
1376,0,0,143,113,70
1377,0,0,143,111,69
1378,0,0,143,113,70
1379,0,0,143,113,70
1380,0,0,143,111,69
1381,0,0,143,113,69
1382,0,0,143,112,70
1383,0,0,143,113,69
1384,0,0,143,113,70
1385,0,0,143,112,69
1386,0,0,143,113,70
1387,0,0,143,111,69
1388,0,0,143,114,70
1389,0,0,143,112,68
1390,0,0,143,112,70
1391,0,0,143,113,69
1392,0,0,143,112,70
1393,0,0,143,113,69
1394,0,0,143,112,70
1395,0,0,143,113,69
1396,0,0,143,111,69
1397,0,0,143,112,70
1398,0,0,143,112,70
1399,0,0,143,112,69
1400,0,0,143,113,70
1401,0,0,143,112,69
1402,0,0,143,111,69
1403,0,0,143,113,69
1404,0,0,143,112,70
1405,0,0,143,112,69
1406,0,0,143,113,70
1407,0,0,143,113,69
1408,0,0,143,112,69
1409,0,0,143,112,70
1410,0,0,143,112,69
1411,0,0,143,112,70
1412,0,0,143,111,69
1413,0,0,143,112,70
1414,0,0,143,112,69
1415,0,0,143,113,70
1416,0,0,143,113,69
1417,0,0,143,113,70
1418,0,0,143,112,69
1419,0,0,143,111,69
1420,0,0,143,112,70
1421,0,0,143,112,70
1422,0,0,143,112,69
1423,0,0,143,112,70
1424,0,0,143,113,70
1425,0,0,143,112,70
1426,0,0,143,111,68
1427,0,0,143,112,70
1428,0,0,143,112,69
1429,0,0,143,112,70
1430,0,0,143,112,69
1431,0,0,143,112,70
1432,0,0,143,112,69
1433,0,0,143,114,70
1434,0,0,143,113,69
1435,0,0,143,111,69
1436,0,0,143,112,69
1437,0,0,143,112,70
1438,0,0,143,112,69
1439,0,0,143,112,70
1440,0,0,143,112,70
1441,0,0,143,112,70
1442,0,0,143,112,69
1443,0,0,143,112,70
1444,0,0,143,111,68
1445,0,0,143,112,70
1446,0,0,143,112,69
1447,0,0,143,112,70
1448,0,0,143,112,69
1449,0,0,143,112,70
1450,0,0,143,111,69
1451,0,0,143,112,69
1452,0,0,143,111,70
1453,0,0,144,112,71
1454,0,0,143,113,70
1455,0,0,143,112,69
1456,0,0,143,112,70
1457,0,0,143,112,70
1458,0,0,143,113,70
1459,0,0,143,112,69
1460,0,0,143,111,68
1461,0,0,143,112,69
1462,0,0,143,112,70
1463,0,0,143,112,70
1464,0,0,143,112,70
1465,0,0,143,111,69
1466,0,0,143,113,70
1467,0,0,143,111,68
1468,0,0,143,113,70
1469,0,0,143,112,69
1470,0,0,143,112,70
1471,0,0,143,112,69
1472,0,0,143,112,70
1473,0,0,143,112,69
1474,0,0,143,112,70
1475,0,0,143,111,68
1476,0,0,143,112,70
1477,0,0,143,112,69
1478,0,0,143,112,69
1479,0,0,143,112,69
1480,0,0,143,112,70
1481,0,0,143,112,69
1482,0,0,143,112,69
1483,0,0,143,111,68
1484,0,0,143,112,70
1485,0,0,143,112,69
1486,0,0,143,113,70
1487,0,0,143,112,69
1488,0,0,143,112,70
1489,0,0,143,112,69
1490,0,0,143,112,70
1491,0,0,143,112,69
1492,0,0,143,111,69
1493,0,0,143,112,69
1494,0,0,143,114,69
1495,0,0,143,112,69
1496,0,0,143,112,69
1497,0,1,143,112,70
1498,0,0,143,112,69
1499,0,0,143,111,69
1500,0,0,143,112,69
1501,0,0,143,112,70
1502,0,0,143,112,69
1503,0,0,143,112,70
1504,0,0,143,112,69
1505,0,0,143,112,70
1506,0,0,143,112,69
1507,0,0,143,112,70
1508,0,0,143,111,68
1509,0,0,143,112,70
1510,0,0,143,112,69
1511,0,0,143,112,69
1512,0,0,143,112,69
1513,0,0,143,112,70
1514,0,0,143,112,69
1515,0,0,143,111,69
1516,0,0,143,111,69
1517,0,0,143,112,69
1518,0,0,143,112,69
1519,0,0,143,112,70
1520,0,0,143,112,69
1521,0,0,143,112,69
1522,0,0,143,111,68
1523,0,0,143,111,69
1524,0,0,143,112,69
1525,0,0,143,112,70
1526,0,0,143,112,69
1527,0,0,143,112,70
1528,0,0,143,112,69
1529,0,0,143,112,70
1530,0,0,143,112,69
1531,0,0,143,111,69
1532,0,0,143,112,69
1533,0,0,143,112,70
1534,0,0,143,112,69
1535,0,0,143,112,69
1536,0,0,143,112,69
1537,0,0,143,113,69
1538,0,0,143,112,69
1539,0,0,143,111,69
1540,0,0,143,112,69
1541,0,0,143,112,69
1542,0,0,143,112,69
1543,0,0,143,112,69
1544,0,0,143,112,69
1545,0,0,143,112,69
1546,0,0,143,112,70
1547,0,0,143,112,69
1548,0,0,143,111,68
1549,0,0,143,112,69
1550,0,0,143,112,69
1551,0,0,143,112,70
1552,0,0,143,112,69
1553,0,0,143,112,69
1554,0,0,143,112,70
1555,0,0,143,111,69
1556,0,0,143,111,68
1557,0,0,143,112,69
1558,0,0,143,112,70
1559,0,0,143,112,69
1560,0,0,143,112,69
1561,0,0,143,112,69
1562,0,0,143,112,69
1563,0,0,143,111,68
1564,0,0,143,112,69
1565,0,0,143,111,69
1566,0,0,143,112,69
1567,0,0,143,112,69
1568,0,0,143,112,69
1569,0,0,143,112,69
1570,0,0,143,112,69
1571,0,0,143,112,69
1572,0,0,143,110,68
1573,0,0,143,112,69
1574,0,0,143,112,69
1575,0,0,143,112,69
1576,0,0,143,112,69
1577,0,0,143,112,69
1578,0,0,143,112,69
1579,0,0,143,111,69
1580,0,0,143,112,69
1581,0,0,143,112,69
1582,0,0,143,112,69
1583,0,0,143,112,70
1584,0,0,143,112,69
1585,0,0,143,112,69
1586,0,0,143,112,69
1587,0,0,143,112,69
1588,0,0,143,111,68
1589,0,0,143,112,69
1590,0,0,143,112,69
1591,0,0,143,112,69
1592,0,0,143,112,69
1593,0,0,143,112,70
1594,0,0,143,112,69
1595,0,0,143,112,69
1596,0,0,143,112,69
1597,0,0,143,111,68
1598,0,0,143,112,69
1599,0,0,143,112,69
1600,0,0,143,112,70
1601,0,0,143,112,69
1602,0,0,143,112,69
1603,0,0,143,112,69
1604,0,0,143,111,68
1605,0,0,143,112,69
1606,0,0,143,112,69
1607,0,0,143,112,69
1608,0,0,143,112,69
1609,0,0,143,111,69
1610,0,0,143,112,69
1611,0,0,143,111,69
1612,0,0,143,112,69
1613,0,0,143,111,69
1614,0,0,143,112,69
1615,0,0,143,112,70
1616,0,2,143,112,69
1617,0,0,143,112,69
1618,0,0,143,111,68
1619,0,0,143,112,70
1620,0,0,143,112,69
1621,0,0,143,111,69
1622,0,0,143,112,69
1623,0,0,143,112,69
1624,0,0,143,112,69
1625,0,0,143,112,69
1626,0,0,143,112,69
1627,0,0,143,111,68
1628,0,0,143,112,69
1629,0,0,143,112,69
1630,0,0,143,112,69
1631,0,0,143,112,69
1632,0,0,143,112,69
1633,0,0,143,112,69
1634,0,0,143,112,70
1635,0,0,143,112,69
1636,0,0,143,111,68
1637,0,0,143,112,69
1638,0,0,143,112,69
1639,0,0,143,112,69
1640,0,0,143,112,69
1641,0,0,143,112,69
1642,0,0,143,112,69
1643,0,0,143,111,68
1644,0,0,143,112,69
1645,0,0,143,112,69
1646,0,0,143,112,69
1647,0,0,143,112,69
1648,0,0,143,112,69
1649,0,0,143,112,69
1650,0,0,143,112,69
1651,0,0,143,112,69
1652,0,0,143,111,68
1653,0,0,143,112,69
1654,0,0,143,112,69
1655,0,0,143,112,69
1656,0,0,143,112,69
1657,0,0,143,112,69
1658,0,0,143,112,69
1659,0,0,143,111,68
1660,0,0,143,112,69
1661,0,0,143,112,69
1662,0,0,143,112,70
1663,0,0,143,112,69
1664,0,0,143,112,69
1665,0,0,143,112,69
1666,0,0,143,112,69
1667,0,0,143,112,69
1668,0,0,143,112,69
1669,0,0,143,111,69
1670,0,0,143,111,69
1671,0,0,143,111,69
1672,0,0,143,112,69
1673,0,0,143,112,69
1674,0,0,143,112,69
1675,0,0,143,111,68
1676,0,0,143,112,69
1677,0,0,143,112,69
1678,0,0,143,112,69
1679,0,0,143,112,69
1680,0,0,143,112,69
1681,0,0,143,112,69
1682,0,0,143,111,68
1683,0,0,143,112,69
1684,0,0,143,112,69
1685,0,0,143,112,69
1686,0,0,143,112,69
1687,0,0,143,112,69
1688,0,0,143,112,68
1689,0,0,143,112,69
1690,0,0,143,112,69
1691,0,0,143,110,68
1692,0,0,143,110,69
1693,0,0,143,112,69
1694,0,0,143,110,68
1695,0,0,143,112,69
1696,0,0,143,112,69
1697,0,0,143,112,69
1698,0,0,143,112,69
1699,0,0,143,112,69
1700,0,0,143,111,68
1701,0,0,143,112,69
1702,0,0,143,112,69
1703,0,0,143,112,69
1704,0,0,143,112,69
1705,0,0,143,112,69
1706,0,0,143,112,69
1707,0,0,143,111,68
1708,0,0,143,111,69
1709,0,0,143,112,69
1710,0,0,143,112,69
1711,0,0,143,112,69
1712,0,0,143,112,69
1713,0,0,143,112,69
1714,0,0,143,111,69
1715,0,0,143,112,69
1716,0,0,143,110,68
1717,0,0,143,112,69
1718,0,0,143,112,69
1719,0,0,143,111,68
1720,0,0,143,111,69
1721,0,0,143,112,69
1722,0,0,143,112,69
1723,0,0,143,110,68
1724,0,0,143,112,70
1725,0,0,143,111,69
1726,0,0,143,112,69
1727,0,0,143,112,69
1728,0,0,143,112,69
1729,0,0,143,112,69
1730,0,0,143,112,69
1731,0,0,143,112,69
1732,0,0,143,110,68
1733,0,0,143,112,68
1734,0,0,143,112,69
1735,0,0,143,112,68
1736,0,0,143,111,69
1737,0,0,143,112,69
1738,0,0,143,112,69
1739,0,0,143,110,67
1740,0,0,143,112,69
1741,0,0,143,112,69
1742,0,0,143,112,69
1743,0,0,143,110,68
1744,0,0,143,112,69
1745,0,0,143,112,69
1746,0,0,143,112,69
1747,0,0,143,111,67
1748,0,0,143,110,68
1749,0,0,143,112,69
1750,0,0,143,112,69
1751,0,0,143,111,69
1752,0,0,143,112,69
1753,0,0,143,111,69
1754,0,0,143,111,69
1755,0,0,143,110,68
1756,0,0,143,112,69
1757,0,0,143,111,69
1758,0,0,143,112,69
1759,0,0,143,112,69
1760,0,0,143,112,69
1761,0,0,143,112,69
1762,0,0,143,112,69
1763,0,0,143,112,69
1764,0,0,143,110,68
1765,0,0,143,111,69
1766,0,0,143,111,69
1767,0,0,143,110,68
1768,0,0,143,111,69
1769,0,0,143,112,69
1770,0,0,143,112,69
1771,0,0,143,111,68
1772,0,0,143,112,68
1773,0,0,143,112,69
1774,0,0,143,112,68
1775,0,0,143,112,69
1776,0,0,143,111,69
1777,0,0,143,111,69
1778,0,0,143,112,69
1779,0,0,143,111,69
1780,0,0,143,110,68
1781,0,0,143,111,69
1782,0,0,143,112,69
1783,0,0,143,112,69
1784,0,0,143,111,69
1785,0,0,143,111,69
1786,0,0,143,111,69
1787,0,0,143,110,68
1788,0,0,143,111,69
1789,0,0,143,111,69
1790,0,0,143,112,69
1791,0,0,143,112,69
1792,0,0,143,110,68
1793,0,0,143,112,68
1794,0,0,143,111,69
1795,0,0,143,112,69
1796,0,0,143,110,68
1797,0,0,143,111,69
1798,0,0,143,112,69
1799,0,0,143,112,68
1800,0,0,143,112,69
1801,0,0,143,111,69
1802,0,0,143,112,69
1803,0,0,143,110,68
1804,0,0,143,111,69
1805,0,0,143,112,69
1806,0,0,143,111,69
1807,0,0,143,111,69
1808,0,0,143,111,69
1809,0,0,143,112,68
1810,0,0,143,111,69
1811,0,0,143,111,69
1812,0,0,143,110,68
1813,0,0,143,111,68
1814,0,0,143,111,69
1815,0,0,143,112,69
1816,0,0,143,110,68
1817,0,0,143,111,68
1818,0,0,143,111,69
1819,0,0,143,110,67
1820,0,0,143,112,69
1821,0,0,143,112,69
1822,0,0,143,111,69
1823,0,0,143,111,69
1824,0,0,143,111,69
1825,0,0,143,111,68
1826,0,0,143,111,68
1827,0,0,143,111,69
1828,0,0,143,110,68
1829,0,0,143,112,69
1830,0,0,143,110,69
1831,0,0,143,111,68
1832,0,0,143,112,69
1833,0,0,143,112,68
1834,0,0,143,111,68
1835,0,0,143,110,68
1836,0,0,143,111,69
1837,0,0,143,111,69
1838,0,0,143,111,68
1839,0,0,143,111,69
1840,0,0,143,110,68
1841,0,0,143,111,69
1842,0,0,143,111,68
1843,0,0,143,111,69
1844,0,0,143,110,67
1845,0,0,143,111,69
1846,0,0,143,111,68
1847,0,0,143,111,69
1848,0,0,143,112,68
1849,0,0,143,111,69
1850,0,0,143,111,68
1851,0,0,143,110,68
1852,0,0,143,112,68
1853,0,0,143,111,69
1854,0,0,143,111,68
1855,0,0,143,111,69
1856,0,0,143,111,68
1857,0,0,143,111,69
1858,0,0,143,111,68
1859,0,0,143,111,69
1860,0,0,143,110,68
1861,0,0,143,111,69
1862,0,0,143,112,69
1863,0,0,143,111,69
1864,0,0,143,112,68
1865,0,0,143,110,68
1866,0,0,143,111,68
1867,0,0,143,111,69
1868,0,0,143,111,68
1869,0,0,143,111,69
1870,0,0,143,111,69
1871,0,0,143,111,68
1872,0,0,143,111,68
1873,0,0,143,111,69
1874,0,0,143,111,69
1875,0,0,143,111,69
1876,0,0,143,110,68
1877,0,0,143,111,68
1878,0,0,143,111,69
1879,0,0,143,111,68
1880,0,0,143,112,69
1881,0,0,143,111,69
1882,0,0,143,111,69
1883,0,0,143,110,68
1884,0,0,143,111,69
1885,0,0,143,111,68
1886,0,0,143,111,69
1887,0,2,143,111,69
1888,0,0,143,111,69
1889,0,0,143,110,68
1890,0,0,143,111,69
1891,0,0,143,111,68
1892,0,0,143,110,68
1893,0,0,143,113,68
1894,0,0,143,112,69
1895,0,0,143,111,68
1896,0,0,143,111,69
1897,0,0,143,111,68
1898,0,0,143,111,69
1899,0,0,143,110,68
1900,0,0,143,111,69
1901,0,0,143,111,68
1902,0,0,143,111,69
1903,0,0,143,111,68
1904,0,0,143,111,69
1905,0,0,143,111,68
1906,0,0,143,111,69
1907,0,0,143,111,68
1908,0,0,143,110,68
1909,0,0,143,111,68
1910,0,0,143,111,69
1911,0,0,143,111,68
1912,0,0,143,111,69
1913,0,0,143,111,68
1914,0,0,143,110,68
1915,0,0,143,112,69
1916,0,0,143,111,69
1917,0,0,143,111,68
1918,0,0,143,110,69
1919,0,0,143,111,68
1920,0,0,143,111,68
1921,0,0,143,111,69
1922,0,0,143,111,69
1923,0,0,143,111,69
1924,0,0,143,110,68
1925,0,0,143,111,68
1926,0,0,143,111,68
1927,0,0,143,111,68
1928,0,0,143,111,68
1929,0,0,143,111,69
1930,0,0,143,111,69
1931,0,0,143,110,68
1932,0,0,143,111,68
1933,0,0,143,111,69
1934,0,0,143,111,68
1935,0,0,143,111,69
1936,0,0,143,111,69
1937,0,0,143,111,68
1938,0,0,143,110,68
1939,0,0,143,111,68
1940,0,0,143,111,68
1941,0,0,143,111,68
1942,0,0,143,111,68
1943,0,0,143,111,69
1944,0,0,143,111,68
1945,0,0,143,111,69
1946,0,0,143,111,68
1947,0,0,143,110,68
1948,0,0,143,111,68
1949,0,0,143,111,68
1950,0,0,143,111,68
1951,0,0,143,111,67
1952,0,0,143,111,68
1953,0,0,143,111,69
1954,0,0,143,111,68
1955,0,0,143,111,69
1956,0,0,143,110,67
1957,0,0,143,111,68
1958,0,0,143,111,68
1959,0,0,143,111,69
1960,0,0,143,111,68
1961,0,0,143,111,68
1962,0,0,143,110,67
1963,0,0,143,111,68
1964,0,0,143,111,69
1965,0,0,143,111,68
1966,0,0,143,111,69
1967,0,0,143,111,68
1968,0,0,143,112,69
1969,0,0,143,111,68
1970,0,0,143,111,69
1971,0,0,143,111,68
1972,0,0,143,110,68
1973,0,0,143,110,68
1974,0,0,143,111,68
1975,0,0,143,111,68
1976,0,0,143,111,69
1977,0,0,143,111,68
1978,0,0,143,111,69
1979,0,0,143,110,67
1980,0,0,143,111,68
1981,0,0,143,111,68
1982,0,0,143,111,69
1983,0,0,143,111,68
1984,0,0,143,111,69
1985,0,0,143,111,68
1986,0,0,143,112,69
1987,0,0,143,110,68
1988,0,0,143,111,68
1989,0,0,143,111,68
1990,0,0,143,110,69
1991,0,0,143,111,68
1992,0,0,143,111,68
1993,0,0,143,111,68
1994,0,0,143,111,69
1995,0,0,143,110,67
1996,0,0,143,111,68
1997,0,0,143,111,68
1998,0,0,143,111,69
1999,0,0,143,110,68
2000,0,0,143,111,69
2001,0,0,143,111,68
2002,0,0,143,111,69
2003,0,0,143,111,68
2004,0,0,143,110,67
2005,0,0,143,111,68
2006,0,0,143,111,68
2007,0,0,143,111,69
2008,0,0,143,111,68
2009,0,0,143,111,69
2010,0,0,143,111,68
2011,0,0,143,110,68
2012,0,0,143,111,68
2013,0,0,143,111,68
2014,0,0,143,111,68
2015,0,0,143,111,69
2016,0,0,143,111,68
2017,0,0,143,111,68
2018,0,0,143,111,68
2019,0,0,143,111,68
2020,0,0,143,110,67
2021,0,0,143,111,69
2022,0,0,143,111,67
2023,0,0,143,111,69
2024,0,0,143,111,68
2025,0,0,143,111,69
2026,0,0,143,111,68
2027,0,0,143,110,68
2028,0,0,143,111,68
2029,0,0,143,111,69
2030,0,0,143,111,68
2031,0,0,143,111,68
2032,0,0,143,111,68
2033,0,0,143,111,69
2034,0,0,143,110,67
2035,0,0,143,110,68
2036,0,0,143,111,68
2037,0,0,143,112,68
2038,0,0,143,111,68
2039,0,0,143,111,69
2040,0,0,143,110,68
2041,0,0,143,111,69
2042,0,0,143,111,68
2043,0,0,143,110,68
2044,0,0,143,111,68
2045,0,0,143,111,69
2046,0,0,143,111,68
2047,0,0,143,111,68
2048,0,0,143,111,68
2049,0,0,143,111,68
2050,0,0,143,112,69
2051,0,0,143,111,68
2052,0,0,143,110,67
2053,0,0,143,112,68
2054,0,0,143,111,69
2055,0,0,143,111,68
2056,0,0,143,111,68
2057,0,0,143,111,68
2058,0,0,143,111,69
2059,0,0,143,111,68
2060,0,0,143,110,68
2061,0,0,143,111,68
2062,0,0,143,111,69
2063,0,0,143,111,68
2064,0,0,143,111,68
2065,0,0,143,111,68
2066,0,0,143,111,69
2067,0,0,143,111,68
2068,0,0,143,110,67
2069,0,0,143,111,68
2070,0,0,143,111,68
2071,0,0,143,111,68
2072,0,0,143,111,68
2073,0,0,143,111,68
2074,0,0,143,111,68
2075,0,0,143,110,67
2076,0,0,143,111,68
2077,0,0,143,111,68
2078,0,0,143,111,68
2079,0,0,143,111,68
2080,0,0,143,111,68
2081,0,0,143,111,68
2082,0,0,143,111,68
2083,0,0,143,111,68
2084,0,0,143,110,68
2085,0,0,144,112,69
2086,0,0,143,111,68
2087,0,0,143,111,68
2088,0,0,143,111,69
2089,0,0,143,111,68
2090,0,0,143,111,69
2091,0,0,143,110,68
2092,0,0,143,111,68
2093,0,0,143,111,68
2094,0,0,143,111,68
2095,0,0,143,111,68
2096,0,0,143,113,68
2097,0,0,143,111,69
2098,0,0,143,111,68
2099,0,0,143,111,68
2100,0,0,143,110,67
2101,0,0,144,111,69
2102,0,0,143,111,68
2103,0,0,143,111,68
2104,0,0,143,111,68
2105,0,0,143,111,68
2106,0,0,143,111,68
2107,0,0,143,109,68
2108,0,0,143,111,68
2109,0,0,143,111,68
2110,0,0,143,111,68
2111,0,0,143,111,69
2112,0,0,143,111,68
2113,0,0,143,111,69
2114,0,0,143,111,68
2115,0,0,143,111,68
2116,0,0,143,110,67
2117,0,0,144,111,69
2118,0,0,143,111,68
2119,0,0,143,111,68
2120,0,0,143,111,68
2121,0,0,143,111,68
2122,0,0,143,111,68
2123,0,0,143,109,68
2124,0,0,143,111,68
2125,0,0,143,111,69
2126,0,0,143,111,68
2127,0,0,143,111,68
2128,0,0,143,111,68
2129,0,0,144,111,69
2130,0,0,143,111,67
2131,0,0,143,111,68
2132,0,0,143,111,68
2133,0,0,143,110,67
2134,0,0,143,111,68
2135,0,0,143,111,68
2136,0,0,144,111,68
2137,0,0,143,111,68
2138,0,0,143,111,68
2139,0,0,143,110,68
2140,0,1,144,111,69
2141,0,0,143,111,68
2142,0,0,143,111,68
2143,0,0,144,111,68
2144,0,0,143,111,68
2145,0,0,143,112,68
2146,0,0,143,111,68
2147,0,0,144,111,68
2148,0,0,143,110,67
2149,0,0,143,111,68
2150,0,0,144,111,68
2151,0,0,143,111,68
2152,0,0,143,111,68
2153,0,0,143,111,68
2154,0,0,143,111,68
2155,0,0,143,110,67
2156,0,0,143,111,68
2157,0,0,144,111,68
2158,0,0,143,111,68
2159,0,0,144,111,68
2160,0,0,143,111,68
2161,0,0,144,111,68
2162,0,0,144,111,68
2163,0,0,144,111,68
2164,0,0,143,110,67
2165,0,0,144,111,68
2166,0,0,143,111,69
2167,0,0,144,111,68
2168,0,0,144,111,68
2169,0,0,144,111,68
2170,0,0,144,111,68
2171,0,0,144,110,67
2172,0,0,144,111,68
2173,0,0,143,111,68
2174,0,0,144,111,69
2175,0,0,144,111,68
2176,0,0,144,111,68
2177,0,0,144,111,68
2178,0,0,144,111,67
2179,0,0,143,111,68
2180,0,0,144,111,68
2181,0,0,144,111,68
2182,0,0,144,111,68
2183,0,0,144,111,68
2184,0,0,143,111,68
2185,0,0,143,111,68
2186,0,0,144,111,68
2187,0,0,144,110,68
2188,0,0,144,111,68
2189,0,0,144,111,68
2190,0,0,144,111,68
2191,0,1,144,111,68
2192,0,0,143,111,68
2193,0,0,144,111,68
2194,0,0,144,111,68
2195,0,0,144,111,68
2196,0,0,143,110,67
2197,0,0,144,111,68
2198,0,0,144,111,68
2199,0,0,144,111,68
2200,0,0,144,111,68
2201,0,0,144,111,68
2202,0,0,144,111,68
2203,0,0,144,110,67
2204,0,0,144,111,67
2205,0,0,144,111,68
2206,0,0,143,110,67
2207,0,0,143,111,68
2208,0,0,144,111,68
2209,0,0,144,111,68
2210,0,0,144,111,68
2211,0,0,144,111,68
2212,0,0,144,110,67
2213,0,0,144,111,68
2214,0,0,144,111,68
2215,0,0,144,111,68
2216,0,0,144,111,68
2217,0,0,144,111,68
2218,0,0,144,111,68
2219,0,0,144,109,67
2220,0,0,144,111,68
2221,0,0,143,111,68
2222,0,0,144,111,68
2223,0,0,144,111,68
